actual,predicted
213.45,213.45
213.53,213.53
213.55,213.55
213.63,213.63
213.54,213.54
213.51,213.51
213.1421,213.1421
213.38,213.38
213.16,213.16
213.2,213.2
213.25,213.25
213.26,213.26
213.28,213.28
213.24,213.24
213.23,213.23
213.13,213.13
213.22,213.22
213.21,213.21
213.22,213.22
213.21,213.21
213.24,213.24
213.2,213.2
213.23,213.23
213.3,213.3
213.35,213.35
213.36,213.36
213.33,213.33
213.38,213.38
213.42,213.42
213.33,213.33
213.44,213.44
213.56,213.56
213.61,213.61
213.7491,213.7491
213.74,213.74
213.8601,213.8601
213.92,213.92
214.25,214.25
214.2377,214.2377
214.2,214.2
214.25,214.25
214.367,214.367
214.3,214.3
214.31,214.31
214.19,214.19
214.11,214.11
214.11,214.11
214.15,214.15
213.96,213.96
213.8,213.8
213.88,213.88
213.7399,213.7399
213.75,213.75
213.94,213.94
213.8832,213.8832
213.88,213.88
213.8248,213.8248
213.6,213.6
213.6302,213.6302
213.58,213.58
213.6,213.6
213.68,213.68
213.75,213.75
213.7999,213.7999
213.59,213.59
213.62,213.62
213.62,213.62
213.65,213.65
213.6,213.6
213.69,213.69
213.69,213.69
213.84,213.84
213.73,213.73
213.84,213.84
213.84,213.84
213.8298,213.8298
213.79,213.79
213.76,213.76
213.68,213.68
213.69,213.69
213.65,213.65
213.7,213.7
213.65,213.65
213.62,213.62
213.69,213.69
213.61,213.61
213.6,213.6
213.65,213.65
213.67,213.67
213.67,213.67
213.63,213.63
213.69,213.69
213.74,213.74
213.71,213.71
213.72,213.72
213.7007,213.7007
213.7,213.7
213.6534,213.6534
213.61,213.61
213.65,213.65
213.65,213.65
213.63,213.63
213.6,213.6
213.55,213.55
213.5,213.5
213.49,213.49
213.55,213.55
213.5,213.5
213.45,213.45
213.47,213.47
213.52,213.52
213.45,213.45
213.23,213.23
213.27,213.27
213.12,213.12
213.15,213.15
213.16,213.16
213.16,213.16
213.14,213.14
213.11,213.11
213.11,213.11
213.01,213.01
213.03,213.03
213.0,213.0
212.89,212.89
212.99,212.99
213.07,213.07
212.86,212.86
212.9293,212.9293
212.8517,212.8517
212.9242,212.9242
213.07,213.07
213.08,213.08
213.13,213.13
213.13,213.13
213.07,213.07
213.08,213.08
213.09,213.09
213.1,213.1
213.128,213.128
213.08,213.08
213.07,213.07
213.11,213.11
213.15,213.15
213.12,213.12
213.09,213.09
213.1452,213.1452
213.09,213.09
213.12,213.12
213.1489,213.1489
213.12,213.12
213.11,213.11
213.11,213.11
213.2,213.2
213.12,213.12
213.2,213.2
213.22,213.22
213.2,213.2
213.21,213.21
213.19,213.19
213.15,213.15
213.1499,213.1499
213.12,213.12
213.08,213.08
213.08,213.08
213.12,213.12
213.11,213.11
213.15,213.15
213.22,213.22
213.24,213.24
213.18,213.18
213.24,213.24
213.2235,213.2235
213.23,213.23
213.23,213.23
213.2,213.2
213.2,213.2
213.23,213.23
213.18,213.18
213.1882,213.1882
213.2,213.2
213.24,213.24
213.24,213.24
213.3,213.3
213.3899,213.3899
213.31,213.31
213.4522,213.4522
213.45,213.45
213.45,213.45
213.6,213.6
213.71,213.71
213.85,213.85
213.82,213.82
213.8,213.8
213.83,213.83
213.8699,213.8699
213.79,213.79
213.8,213.8
213.8,213.8
213.89,213.89
214.07,214.07
214.12,214.12
214.23,214.23
214.24,214.24
214.25,214.25
214.3,214.3
214.24,214.24
214.06,214.06
214.15,214.15
214.07,214.07
214.1,214.1
214.0306,214.0306
214.01,214.01
214.0218,214.0218
214.13,214.13
214.2,214.2
215.04,215.04
214.8,214.8
214.92,214.92
215.04,215.04
215.09,215.09
214.77,214.77
214.9,214.9
214.85,214.85
214.75,214.75
214.6,214.6
214.5,214.5
214.39,214.39
214.22,214.22
214.14,214.14
214.1,214.1
214.2,214.2
214.25,214.25
214.18,214.18
214.23,214.23
214.01,214.01
213.82,213.82
213.8,213.8
213.74,213.74
213.88,213.88
213.95,213.95
213.89,213.89
214.01,214.01
214.16,214.16
214.05,214.05
214.08,214.08
214.1,214.1
214.22,214.22
214.12,214.12
214.14,214.14
214.17,214.17
214.19,214.19
214.14,214.14
214.11,214.11
213.92,213.92
214.0,214.0
214.11,214.11
214.14,214.14
214.25,214.25
214.22,214.22
214.22,214.22
214.19,214.19
214.26,214.26
214.26,214.26
214.25,214.25
214.2,214.2
214.2,214.2
214.19,214.19
214.16,214.16
214.1,214.1
214.1,214.1
214.1,214.1
214.1,214.1
214.1,214.1
214.14,214.14
214.1,214.1
213.99,213.99
213.6,213.6
213.59,213.59
213.59,213.59
213.7,213.7
213.6,213.6
213.55,213.55
213.48,213.48
213.5,213.5
213.51,213.51
213.51,213.51
213.47,213.47
213.41,213.41
213.34,213.34
213.45,213.45
213.45,213.45
213.4,213.4
213.42,213.42
213.29,213.29
213.24,213.24
213.11,213.11
213.12,213.12
213.08,213.08
213.07,213.07
213.11,213.11
213.1,213.1
213.1,213.1
213.25,213.25
213.21,213.21
213.32,213.32
213.45,213.45
213.47,213.47
213.5,213.5
213.5,213.5
213.5,213.5
213.5,213.5
213.5,213.5
213.5,213.5
213.51,213.51
213.51,213.51
213.48,213.48
213.38,213.38
213.41,213.41
213.39,213.39
213.4,213.4
213.27,213.27
213.46,213.46
213.32,213.32
213.43,213.43
213.5,213.5
213.44,213.44
213.44,213.44
213.41,213.41
213.32,213.32
213.26,213.26
213.23,213.23
213.21,213.21
213.23,213.23
213.2,213.2
213.23,213.23
213.23,213.23
213.23,213.23
213.23,213.23
213.23,213.23
213.23,213.23
213.2,213.2
213.1,213.1
213.15,213.15
213.21,213.21
213.23,213.23
213.23,213.23
213.16,213.16
213.24,213.24
213.23,213.23
213.41,213.41
213.44,213.44
213.55,213.55
213.27,213.27
213.3,213.3
213.16,213.16
213.2,213.2
213.17,213.17
213.05,213.05
212.61,212.61
212.6,212.6
212.93,212.93
212.98,212.98
213.0,213.0
213.0,213.0
213.06,213.06
213.07,213.07
213.05,213.05
213.1,213.1
213.07,213.07
213.07,213.07
212.94,212.94
212.86,212.86
212.8,212.8
212.7,212.7
212.76,212.76
212.86,212.86
212.86,212.86
212.85,212.85
212.85,212.85
212.95,212.95
212.95,212.95
212.92,212.92
212.92,212.92
212.99,212.99
213.1,213.1
213.12,213.12
213.13,213.13
213.07,213.07
212.97,212.97
213.06,213.06
213.02,213.02
213.12,213.12
213.07,213.07
213.12,213.12
213.23,213.23
213.3,213.3
213.29,213.29
213.23,213.23
213.12,213.12
212.94,212.94
212.84,212.84
212.9,212.9
213.03,213.03
213.07,213.07
213.0,213.0
212.96,212.96
213.0,213.0
213.1,213.1
213.0,213.0
213.0656,213.0656
215.0,215.0
213.0997,213.0997
215.08,215.08
214.9,214.9
215.29,215.29
213.07,213.07
214.84,214.84
213.1,213.1
213.1397,213.1397
213.1071,213.1071
213.28,213.28
213.28,213.28
213.2882,213.2882
213.32,213.32
213.64,213.64
213.54,213.54
213.74,213.74
213.64,213.64
213.73,213.73
213.89,213.89
213.93,213.93
214.0,214.0
214.0799,214.0799
213.97,213.97
214.05,214.05
214.1,214.1
214.17,214.17
214.26,214.26
214.29,214.29
214.3987,214.3987
214.48,214.48
214.45,214.45
214.71,214.71
214.3,214.3
213.979,213.979
214.1,214.1
214.0,214.0
213.93,213.93
213.98,213.98
214.12,214.12
214.15,214.15
214.0994,214.0994
214.07,214.07
213.88,213.88
213.8701,213.8701
213.82,213.82
213.71,213.71
213.42,213.42
213.65,213.65
213.749,213.749
213.85,213.85
213.75,213.75
213.7941,213.7941
213.78,213.78
213.85,213.85
213.86,213.86
213.93,213.93
213.88,213.88
213.84,213.84
213.8881,213.8881
213.83,213.83
213.6,213.6
213.5,213.5
213.49,213.49
213.6,213.6
213.47,213.47
213.56,213.56
213.6,213.6
213.77,213.77
213.73,213.73
213.76,213.76
213.86,213.86
213.92,213.92
214.27,214.27
214.27,214.27
214.1511,214.1511
214.22,214.22
214.09,214.09
214.24,214.24
214.24,214.24
214.26,214.26
214.55,214.55
214.45,214.45
214.46,214.46
214.85,214.85
214.81,214.81
214.8,214.8
215.23,215.23
214.97,214.97
215.305,215.305
215.94,215.94
214.9958,214.9958
214.73,214.73
215.235,215.235
215.86,215.86
216.54,216.54
216.15,216.15
216.28,216.28
216.2612,216.2612
216.218,216.218
216.37,216.37
216.16,216.16
216.185,216.185
216.3393,216.3393
216.38,216.38
216.195,216.195
216.165,216.165
216.38,216.38
215.53,215.53
215.15,215.15
215.35,215.35
215.5908,215.5908
215.4,215.4
215.14,215.14
214.115,214.115
214.4701,214.4701
214.73,214.73
214.55,214.55
214.3973,214.3973
214.5,214.5
214.8,214.8
214.708,214.708
214.76,214.76
214.78,214.78
214.32,214.32
214.4283,214.4283
214.0501,214.0501
213.595,213.595
213.44,213.44
213.59,213.59
213.64,213.64
213.485,213.485
213.46,213.46
213.33,213.33
213.48,213.48
213.955,213.955
213.925,213.925
214.09,214.09
213.9,213.9
213.3991,213.3991
213.2602,213.2602
213.3385,213.3385
213.41,213.41
213.81,213.81
214.1127,214.1127
213.88,213.88
213.8502,213.8502
214.0194,214.0194
214.105,214.105
214.44,214.44
214.0277,214.0277
214.35,214.35
214.09,214.09
214.0443,214.0443
214.05,214.05
213.83,213.83
213.79,213.79
213.4599,213.4599
213.7,213.7
213.87,213.87
213.715,213.715
213.71,213.71
213.76,213.76
213.756,213.756
213.96,213.96
213.88,213.88
214.14,214.14
214.1703,214.1703
213.989,213.989
214.07,214.07
213.93,213.93
213.95,213.95
213.6735,213.6735
213.3206,213.3206
213.4503,213.4503
213.0959,213.0959
212.8601,212.8601
212.57,212.57
212.6599,212.6599
212.5162,212.5162
212.3175,212.3175
212.32,212.32
212.44,212.44
212.8,212.8
213.12,213.12
213.341,213.341
213.4935,213.4935
213.82,213.82
213.8821,213.8821
213.97,213.97
213.665,213.665
213.75,213.75
213.72,213.72
213.82,213.82
213.77,213.77
213.6208,213.6208
213.52,213.52
213.4028,213.4028
213.3136,213.3136
212.9999,212.9999
213.175,213.175
213.33,213.33
213.265,213.265
213.3399,213.3399
213.45,213.45
213.5801,213.5801
213.445,213.445
213.5299,213.5299
213.725,213.725
213.72,213.72
213.56,213.56
213.64,213.64
213.34,213.34
213.42,213.42
213.3545,213.3545
213.4096,213.4096
213.4474,213.4474
213.54,213.54
213.725,213.725
213.69,213.69
213.7889,213.7889
213.935,213.935
213.85,213.85
213.88,213.88
213.95,213.95
213.958,213.958
213.88,213.88
213.72,213.72
213.74,213.74
213.7273,213.7273
213.7125,213.7125
213.8617,213.8617
213.735,213.735
213.81,213.81
213.75,213.75
213.715,213.715
213.74,213.74
213.4598,213.4598
213.04,213.04
212.9401,212.9401
213.1,213.1
213.067,213.067
213.17,213.17
213.08,213.08
212.995,212.995
213.195,213.195
213.1018,213.1018
213.025,213.025
212.8001,212.8001
212.6412,212.6412
212.64,212.64
212.8807,212.8807
212.525,212.525
212.2199,212.2199
212.2443,212.2443
212.1779,212.1779
212.07,212.07
211.98,211.98
211.8099,211.8099
212.05,212.05
212.0,212.0
212.06,212.06
211.94,211.94
211.67,211.67
211.78,211.78
211.9301,211.9301
212.1,212.1
212.34,212.34
212.74,212.74
212.64,212.64
212.7574,212.7574
212.75,212.75
212.79,212.79
212.78,212.78
212.6999,212.6999
212.7,212.7
212.595,212.595
212.735,212.735
212.805,212.805
212.53,212.53
212.6038,212.6038
212.74,212.74
212.65,212.65
212.37,212.37
212.4088,212.4088
212.4,212.4
212.38,212.38
212.45,212.45
212.43,212.43
212.51,212.51
212.459,212.459
212.515,212.515
212.46,212.46
212.44,212.44
212.45,212.45
212.475,212.475
212.296,212.296
212.42,212.42
212.59,212.59
212.49,212.49
212.41,212.41
212.45,212.45
212.415,212.415
212.48,212.48
212.55,212.55
212.478,212.478
212.5,212.5
212.688,212.688
212.8,212.8
212.6,212.6
212.7101,212.7101
212.8,212.8
212.87,212.87
212.95,212.95
212.99,212.99
212.78,212.78
212.814,212.814
212.8603,212.8603
212.77,212.77
212.88,212.88
213.03,213.03
213.12,213.12
213.054,213.054
213.31,213.31
213.56,213.56
213.6774,213.6774
213.6,213.6
213.7,213.7
213.6528,213.6528
213.39,213.39
213.4173,213.4173
213.2732,213.2732
213.33,213.33
213.1201,213.1201
213.0467,213.0467
213.06,213.06
212.98,212.98
212.99,212.99
213.28,213.28
213.1497,213.1497
213.119,213.119
213.11,213.11
212.9005,212.9005
212.6541,212.6541
212.7254,212.7254
212.6289,212.6289
212.49,212.49
212.53,212.53
212.5,212.5
212.4471,212.4471
212.6647,212.6647
212.64,212.64
212.6631,212.6631
212.6,212.6
212.6873,212.6873
212.6799,212.6799
212.6937,212.6937
212.763,212.763
212.805,212.805
212.8274,212.8274
212.69,212.69
212.59,212.59
212.64,212.64
212.73,212.73
212.8137,212.8137
212.91,212.91
212.7836,212.7836
212.8,212.8
212.885,212.885
212.89,212.89
212.89,212.89
212.78,212.78
212.82,212.82
212.825,212.825
212.95,212.95
212.8801,212.8801
213.12,213.12
213.195,213.195
213.2,213.2
213.2885,213.2885
213.3948,213.3948
213.24,213.24
213.15,213.15
213.2397,213.2397
213.19,213.19
213.1659,213.1659
213.21,213.21
213.1753,213.1753
213.19,213.19
213.26,213.26
213.31,213.31
213.39,213.39
213.3291,213.3291
213.33,213.33
213.36,213.36
213.1568,213.1568
213.1199,213.1199
213.2239,213.2239
213.36,213.36
213.3001,213.3001
213.37,213.37
213.52,213.52
213.48,213.48
213.405,213.405
213.4,213.4
213.38,213.38
213.59,213.59
213.63,213.63
213.645,213.645
213.66,213.66
213.7952,213.7952
213.82,213.82
213.91,213.91
213.77,213.77
213.84,213.84
213.97,213.97
213.98,213.98
213.79,213.79
214.02,214.02
213.946,213.946
213.96,213.96
213.97,213.97
214.03,214.03
214.16,214.16
214.195,214.195
214.1065,214.1065
213.9117,213.9117
213.98,213.98
213.4671,213.4671
213.64,213.64
213.73,213.73
213.64,213.64
213.42,213.42
213.4738,213.4738
213.675,213.675
213.6967,213.6967
213.76,213.76
213.785,213.785
213.84,213.84
213.9864,213.9864
214.1459,214.1459
214.2,214.2
214.1,214.1
214.38,214.38
214.25,214.25
214.2974,214.2974
214.33,214.33
214.1552,214.1552
213.93,213.93
213.98,213.98
214.02,214.02
214.035,214.035
213.96,213.96
214.06,214.06
214.05,214.05
214.07,214.07
214.0452,214.0452
214.145,214.145
214.155,214.155
214.105,214.105
214.2,214.2
214.12,214.12
214.035,214.035
214.185,214.185
214.2,214.2
214.17,214.17
214.205,214.205
214.305,214.305
214.34,214.34
214.5,214.5
214.325,214.325
214.425,214.425
214.515,214.515
214.575,214.575
214.705,214.705
214.7,214.7
214.13,214.13
214.24,214.24
214.24,214.24
214.25,214.25
214.24,214.24
214.2702,214.2702
214.33,214.33
214.34,214.34
214.28,214.28
214.28,214.28
214.33,214.33
214.4,214.4
214.4,214.4
214.45,214.45
214.5,214.5
214.63,214.63
214.6675,214.6675
214.665,214.665
214.71,214.71
214.75,214.75
214.76,214.76
214.75,214.75
214.75,214.75
214.8,214.8
214.8,214.8
214.82,214.82
214.81,214.81
214.84,214.84
214.9,214.9
214.92,214.92
214.93,214.93
214.97,214.97
214.985,214.985
215.04,215.04
215.04,215.04
214.9596,214.9596
214.96,214.96
214.71,214.71
214.6566,214.6566
214.75,214.75
214.814,214.814
214.68,214.68
214.77,214.77
214.73,214.73
214.77,214.77
214.7,214.7
214.66,214.66
214.74,214.74
214.81,214.81
214.7003,214.7003
214.7599,214.7599
214.73,214.73
214.71,214.71
214.69,214.69
214.724,214.724
214.77,214.77
214.75,214.75
214.76,214.76
214.71,214.71
214.71,214.71
214.71,214.71
214.64,214.64
214.63,214.63
214.73,214.73
214.58,214.58
214.5,214.5
214.5,214.5
214.56,214.56
214.52,214.52
214.49,214.49
214.4887,214.4887
214.4,214.4
214.45,214.45
214.3,214.3
214.31,214.31
214.3,214.3
214.29,214.29
214.27,214.27
214.28,214.28
214.2872,214.2872
214.25,214.25
214.34,214.34
214.36,214.36
214.326,214.326
214.4,214.4
214.3813,214.3813
214.4,214.4
214.32,214.32
214.42,214.42
214.35,214.35
214.3,214.3
214.33,214.33
214.32,214.32
214.31,214.31
214.38,214.38
214.32,214.32
214.44,214.44
214.5,214.5
214.58,214.58
214.62,214.62
214.62,214.62
214.61,214.61
214.6,214.6
214.55,214.55
214.58,214.58
214.62,214.62
214.54,214.54
214.59,214.59
214.6,214.6
214.53,214.53
214.5,214.5
214.45,214.45
214.5,214.5
214.46,214.46
214.42,214.42
214.4442,214.4442
214.44,214.44
214.43,214.43
214.41,214.41
214.35,214.35
214.36,214.36
214.36,214.36
214.39,214.39
214.28,214.28
214.28,214.28
214.44,214.44
214.46,214.46
214.4532,214.4532
214.49,214.49
214.46,214.46
214.42,214.42
214.4827,214.4827
214.45,214.45
214.45,214.45
214.4,214.4
214.45,214.45
214.4006,214.4006
214.45,214.45
214.47,214.47
214.41,214.41
214.4,214.4
214.3388,214.3388
214.34,214.34
214.38,214.38
214.34,214.34
214.3899,214.3899
214.38,214.38
214.38,214.38
214.43,214.43
214.4499,214.4499
214.44,214.44
214.47,214.47
214.45,214.45
214.45,214.45
214.44,214.44
214.4018,214.4018
214.38,214.38
214.4,214.4
214.26,214.26
214.26,214.26
214.28,214.28
214.27,214.27
214.25,214.25
214.3,214.3
214.29,214.29
214.23,214.23
214.16,214.16
214.15,214.15
214.18,214.18
214.1,214.1
214.0403,214.0403
214.1,214.1
214.1,214.1
214.1,214.1
214.16,214.16
214.19,214.19
214.25,214.25
214.2977,214.2977
214.3,214.3
214.3,214.3
214.25,214.25
214.2617,214.2617
214.25,214.25
214.25,214.25
214.24,214.24
214.27,214.27
214.2419,214.2419
214.24,214.24
214.24,214.24
214.24,214.24
214.3,214.3
214.3,214.3
214.31,214.31
214.3,214.3
214.31,214.31
214.37,214.37
214.37,214.37
214.34,214.34
214.3679,214.3679
214.3394,214.3394
214.36,214.36
214.3,214.3
214.32,214.32
214.25,214.25
214.23,214.23
214.6,214.6
214.52,214.52
214.39,214.39
214.43,214.43
214.33,214.33
214.19,214.19
214.13,214.13
213.91,213.91
213.87,213.87
213.84,213.84
214.0,214.0
213.99,213.99
213.99,213.99
214.12,214.12
214.3,214.3
214.0,214.0
214.16,214.16
214.31,214.31
214.18,214.18
214.13,214.13
214.6,214.6
214.5,214.5
214.5,214.5
214.45,214.45
214.54,214.54
214.46,214.46
214.6,214.6
214.48,214.48
214.49,214.49
214.6,214.6
214.58,214.58
214.56,214.56
214.56,214.56
214.58,214.58
214.56,214.56
214.56,214.56
214.45,214.45
214.27,214.27
214.24,214.24
214.33,214.33
214.3,214.3
214.29,214.29
214.23,214.23
214.23,214.23
214.23,214.23
214.23,214.23
214.2,214.2
213.99,213.99
213.9,213.9
214.0,214.0
213.99,213.99
213.9,213.9
213.94,213.94
214.2,214.2
214.15,214.15
213.95,213.95
214.0,214.0
214.0,214.0
214.0,214.0
214.0,214.0
213.84,213.84
213.8,213.8
213.8,213.8
213.75,213.75
213.7,213.7
213.66,213.66
213.6,213.6
213.68,213.68
213.69,213.69
213.75,213.75
213.75,213.75
213.74,213.74
213.72,213.72
213.66,213.66
213.65,213.65
213.66,213.66
213.68,213.68
213.7,213.7
213.45,213.45
213.32,213.32
213.17,213.17
213.17,213.17
213.16,213.16
213.22,213.22
213.32,213.32
213.26,213.26
213.45,213.45
213.3,213.3
213.06,213.06
213.07,213.07
212.98,212.98
212.83,212.83
212.9,212.9
212.92,212.92
213.0,213.0
212.92,212.92
213.05,213.05
213.07,213.07
213.28,213.28
213.3,213.3
213.4,213.4
213.25,213.25
213.29,213.29
213.31,213.31
213.6,213.6
213.58,213.58
213.5,213.5
213.5,213.5
213.59,213.59
213.57,213.57
213.66,213.66
213.66,213.66
213.7,213.7
213.7,213.7
213.75,213.75
213.68,213.68
213.3,213.3
213.29,213.29
213.28,213.28
213.55,213.55
213.63,213.63
213.5,213.5
213.28,213.28
213.1,213.1
213.0,213.0
213.0,213.0
212.9,212.9
212.79,212.79
212.87,212.87
213.0,213.0
213.05,213.05
213.18,213.18
213.35,213.35
213.5,213.5
213.39,213.39
213.25,213.25
213.14,213.14
213.14,213.14
213.14,213.14
213.17,213.17
213.38,213.38
213.4,213.4
213.36,213.36
213.47,213.47
213.44,213.44
213.47,213.47
213.7,213.7
213.8,213.8
213.9,213.9
213.85,213.85
213.9,213.9
213.84,213.84
213.67,213.67
213.67,213.67
213.61,213.61
213.5,213.5
213.6,213.6
213.6,213.6
213.59,213.59
213.59,213.59
213.49,213.49
213.37,213.37
213.37,213.37
213.43,213.43
213.3,213.3
213.35,213.35
214.21,214.21
214.52,214.52
213.45,213.45
213.33,213.33
213.2005,213.2005
213.346,213.346
213.2,213.2
213.2,213.2
213.3484,213.3484
213.35,213.35
213.25,213.25
213.2,213.2
213.24,213.24
213.2686,213.2686
213.31,213.31
213.26,213.26
213.28,213.28
213.38,213.38
213.57,213.57
213.5498,213.5498
213.79,213.79
213.816,213.816
213.83,213.83
213.75,213.75
213.64,213.64
213.57,213.57
213.62,213.62
213.65,213.65
213.8,213.8
213.76,213.76
213.66,213.66
213.55,213.55
213.44,213.44
213.39,213.39
213.5,213.5
213.51,213.51
213.53,213.53
213.5,213.5
213.54,213.54
213.5,213.5
213.5,213.5
213.44,213.44
213.4322,213.4322
213.5,213.5
213.53,213.53
213.41,213.41
213.34,213.34
213.19,213.19
213.19,213.19
213.24,213.24
213.19,213.19
213.3376,213.3376
213.26,213.26
213.3,213.3
213.24,213.24
213.25,213.25
213.48,213.48
213.48,213.48
213.57,213.57
213.61,213.61
213.53,213.53
213.5,213.5
213.5,213.5
213.5103,213.5103
213.51,213.51
213.4,213.4
213.35,213.35
213.39,213.39
213.33,213.33
213.43,213.43
213.41,213.41
213.5597,213.5597
213.5,213.5
213.43,213.43
213.41,213.41
213.49,213.49
213.64,213.64
213.6,213.6
213.57,213.57
213.55,213.55
213.08,213.08
212.98,212.98
212.93,212.93
213.6,213.6
213.82,213.82
214.07,214.07
213.635,213.635
213.61,213.61
214.675,214.675
214.525,214.525
214.515,214.515
214.65,214.65
214.405,214.405
214.6005,214.6005
214.56,214.56
214.38,214.38
214.235,214.235
214.24,214.24
214.37,214.37
214.553,214.553
214.55,214.55
214.3,214.3
214.415,214.415
214.29,214.29
214.28,214.28
214.02,214.02
213.92,213.92
213.727,213.727
213.4,213.4
213.4201,213.4201
213.625,213.625
213.7,213.7
213.86,213.86
213.618,213.618
213.7499,213.7499
213.495,213.495
213.0001,213.0001
213.075,213.075
213.44,213.44
213.34,213.34
213.58,213.58
213.625,213.625
213.47,213.47
213.1838,213.1838
212.94,212.94
212.9259,212.9259
213.0,213.0
212.8708,212.8708
212.9999,212.9999
212.7178,212.7178
212.67,212.67
212.7699,212.7699
212.99,212.99
213.2295,213.2295
213.2818,213.2818
213.37,213.37
213.74,213.74
213.86,213.86
214.06,214.06
214.41,214.41
214.38,214.38
213.9501,213.9501
213.68,213.68
213.47,213.47
213.39,213.39
213.57,213.57
213.55,213.55
213.25,213.25
213.11,213.11
213.222,213.222
212.9624,212.9624
212.79,212.79
212.82,212.82
212.8635,212.8635
213.16,213.16
213.47,213.47
213.47,213.47
213.34,213.34
213.375,213.375
213.6,213.6
213.5873,213.5873
213.77,213.77
213.79,213.79
213.6299,213.6299
213.54,213.54
213.8,213.8
213.6672,213.6672
213.5562,213.5562
213.4159,213.4159
213.6051,213.6051
213.5,213.5
213.33,213.33
213.08,213.08
213.1071,213.1071
213.1115,213.1115
213.0631,213.0631
212.9664,212.9664
213.0357,213.0357
213.26,213.26
213.26,213.26
213.4071,213.4071
213.45,213.45
213.14,213.14
212.8655,212.8655
213.1,213.1
213.04,213.04
213.171,213.171
213.32,213.32
213.5125,213.5125
213.66,213.66
213.66,213.66
213.73,213.73
213.6123,213.6123
213.691,213.691
213.69,213.69
213.7801,213.7801
213.6235,213.6235
213.73,213.73
213.7916,213.7916
213.8,213.8
213.7411,213.7411
213.65,213.65
213.8,213.8
213.77,213.77
213.595,213.595
213.37,213.37
213.5523,213.5523
213.53,213.53
213.69,213.69
213.7414,213.7414
213.705,213.705
213.715,213.715
213.57,213.57
213.44,213.44
213.1,213.1
212.91,212.91
213.075,213.075
213.305,213.305
212.94,212.94
212.8945,212.8945
212.93,212.93
212.8162,212.8162
212.72,212.72
212.81,212.81
212.6569,212.6569
212.65,212.65
212.535,212.535
212.6,212.6
212.72,212.72
212.745,212.745
212.84,212.84
212.76,212.76
212.56,212.56
212.59,212.59
212.55,212.55
212.3013,212.3013
212.115,212.115
212.265,212.265
212.2301,212.2301
212.2999,212.2999
212.25,212.25
212.49,212.49
212.2999,212.2999
212.237,212.237
212.19,212.19
212.27,212.27
212.205,212.205
212.1799,212.1799
212.1,212.1
212.115,212.115
211.9901,211.9901
211.9347,211.9347
212.025,212.025
211.94,211.94
211.84,211.84
211.8,211.8
211.8899,211.8899
212.11,212.11
212.1999,212.1999
212.2,212.2
211.89,211.89
211.84,211.84
211.885,211.885
211.8,211.8
211.75,211.75
211.86,211.86
211.7405,211.7405
211.6103,211.6103
211.5799,211.5799
211.3387,211.3387
211.4799,211.4799
211.495,211.495
211.5498,211.5498
211.59,211.59
211.65,211.65
211.81,211.81
211.65,211.65
211.41,211.41
211.46,211.46
211.4279,211.4279
211.48,211.48
211.4,211.4
211.43,211.43
211.44,211.44
211.5844,211.5844
211.91,211.91
212.035,212.035
212.0812,212.0812
212.055,212.055
212.055,212.055
212.06,212.06
212.1268,212.1268
212.13,212.13
212.0921,212.0921
212.18,212.18
211.945,211.945
212.17,212.17
212.045,212.045
212.0752,212.0752
212.0714,212.0714
211.99,211.99
211.9083,211.9083
211.8371,211.8371
211.7901,211.7901
211.94,211.94
211.85,211.85
211.6757,211.6757
211.73,211.73
211.6663,211.6663
211.66,211.66
211.8383,211.8383
211.91,211.91
211.78,211.78
211.7,211.7
211.4128,211.4128
211.42,211.42
211.73,211.73
211.615,211.615
211.53,211.53
211.488,211.488
211.49,211.49
211.5,211.5
211.59,211.59
211.67,211.67
211.78,211.78
211.91,211.91
211.83,211.83
211.94,211.94
212.02,212.02
212.06,212.06
212.175,212.175
212.14,212.14
212.2001,212.2001
212.2879,212.2879
212.1212,212.1212
212.1209,212.1209
211.9801,211.9801
212.0766,212.0766
212.005,212.005
212.16,212.16
212.06,212.06
212.0601,212.0601
212.005,212.005
212.0387,212.0387
212.1199,212.1199
212.18,212.18
212.225,212.225
212.1,212.1
212.2038,212.2038
212.32,212.32
212.3701,212.3701
212.36,212.36
212.32,212.32
212.385,212.385
212.37,212.37
212.27,212.27
212.16,212.16
212.08,212.08
212.155,212.155
212.15,212.15
212.1288,212.1288
212.1033,212.1033
212.075,212.075
211.9111,211.9111
211.8,211.8
211.7614,211.7614
211.725,211.725
211.87,211.87
211.828,211.828
211.88,211.88
211.8101,211.8101
211.8005,211.8005
211.8207,211.8207
211.78,211.78
211.88,211.88
211.835,211.835
211.92,211.92
212.08,212.08
212.27,212.27
212.34,212.34
212.36,212.36
212.323,212.323
212.305,212.305
212.34,212.34
212.225,212.225
212.0388,212.0388
211.954,211.954
212.0929,212.0929
212.01,212.01
212.02,212.02
211.83,211.83
211.7789,211.7789
211.81,211.81
211.73,211.73
211.9103,211.9103
211.93,211.93
212.0035,212.0035
211.98,211.98
211.9642,211.9642
211.99,211.99
212.025,212.025
211.89,211.89
211.975,211.975
211.8399,211.8399
211.83,211.83
211.855,211.855
211.83,211.83
211.9186,211.9186
212.145,212.145
212.3,212.3
212.2502,212.2502
212.115,212.115
212.25,212.25
212.3,212.3
212.165,212.165
212.07,212.07
212.095,212.095
212.17,212.17
212.1601,212.1601
212.245,212.245
212.195,212.195
212.23,212.23
212.215,212.215
212.34,212.34
